2170073	3590019
2761348	4911880
3174277	3083712
4276815	2441299
4952001	4392008
3169360	2122115
4227392	1423817
1548160	3111212
1670244	3883546
2434502	1439666
356410	3806680
2322708	537519
2796678	2971546
749286	4581723
4866087	4039059
4941385	2487297
2054627	4801898
1173008	4357957
3471974	1095929
514076	3321872
642879	1870081
2435227	3197650
2149342	4678819
2651845	1371434
3559629	4658386
1633343	2276433
1989912	3841117
3506216	999395
3668804	1024620
2674958	4671033
4438848	4474401
4570998	4551809
2456461	2151395
1124320	1489173
3382537	4381227
2257649	3956974
2015800	792077
538392	2194066
2517465	2858163
2248019	2654659
4335658	491514
1292255	1911464
4913215	1316584
121631	2688767
1904788	1101689
1723307	3405137
2279180	900804
434402	414711
977632	1052321
4257628	1830087
4209748	4443067
2454849	2250765
1951393	4046504
4097358	1297900
2924381	517348
2133007	829034
329234	47234
3446553	545508
1186282	1857484
4489595	618071
2490548	2054640
3951876	1320052
2221883	3450735
2094259	1188367
1466865	3423188
1302301	3704203
2232593	4023982
3996056	3671506
1852444	3803058
1499797	3603793
3939503	4527047
1517440	1685097
703652	4386238
808483	4410910
1774525	505848
3101734	2551307
147280	4921434
1043866	1524968
4968274	4608782
4869181	2086226
4373821	4360800
2536175	2059733
295052	4083127
4131981	3258517
3821481	1642809
4117153	2963749
4159471	577729
1294018	4527205
4915760	4898565
1886343	483745
2523746	4101365
3202339	605826
4756073	3916585
4492409	4604476
1656206	1863142
4380380	3578920
4511072	135834
469902	790661
2412872	2071501
4220375	3866321
52413	2104108
469962	2709233
4814408	479924
3483754	196750
1820314	2603538
1032111	1293513
1230489	2109444
4672412	2246095
4942795	2279874
2387277	113061
3329817	2290993
3988184	3306611
4042335	2496027
2146070	1688437
4986200	2953113
4323528	1239104
1765702	523487
4596719	842364
3673936	4090164
1299004	4824453
402197	4910763
4942787	2155144
3776107	1121423
4447754	494326
2920341	392433
3103190	4580891
3260975	691004
3881478	3485152
4333238	489108
2631274	485142
3471443	3890241
3562669	2167962
3842814	4628814
851921	887421
1650577	1021112
1043922	2390982
268815	3024844
1281537	3991537
4804460	3466830
1872035	4168336
2425211	3920507
3577626	1006065
3099069	2035143
1368456	4886574
2008072	1734520
3132793	1504004
216143	2653466
