2019659	417865
499845	4884610
1343111	3475531
58240	74317
1363244	3640665
2838141	2861364
3806879	1468688
270665	61511
1049693	882434
2100549	3945639
2552607	1946691
1599023	232646
2207427	2769369
179682	4095210
1720150	2089764
3927151	543597
540177	4354
3019882	275151
3963572	2145685
388807	2131593
3983978	4843210
2900042	301714
3986957	616258
221974	2113299
1440407	639839
4578679	3811733
178439	4498178
2910547	1069031
4178012	357175
2226285	3881710
1327704	1495994
3612166	4603698
3783225	1507765
3452472	2075141
4437576	4598724
304421	1700071
2037172	473903
4808982	1500761
4884877	1786891
101542	1474229
2785602	1872354
554878	3602405
2640470	4791381
3131988	4011380
144407	4939738
462503	1540909
2119124	1314072
2109212	1100332
1329861	2356392
4452224	3914482
2747274	3283385
2623826	1878485
231831	3601628
4530234	471255
3866699	4560377
3695429	4053344
3167056	623286
96313	602055
2327791	2468025
1370709	4230826
1222583	4882291
4378499	821632
461413	3586830
2989723	4872028
2970117	3387288
3403525	2817686
71560	4663233
1906511	180155
3884674	4234192
4786219	795404
4674482	4131821
2872132	4375164
1276196	1165766
4969348	3112770
3610954	3975668
4497532	3398536
1144131	192907
2618530	329995
2139139	2638185
1884923	3125033
3548781	801268
1771668	2662593
866631	524950
414049	4674316
2064275	730671
1144467	3046221
4806384	2278050
2674969	3535550
772093	1591514
2849432	2076147
2011509	1666908
3883996	4215644
1483767	3334087
2983317	2911677
1240693	3629926
592018	4379777
1300185	4997281
3732711	2749575
308323	4438319
454203	4706929
4742882	2412510
3472184	4663342
3736525	1081588
3362784	2287758
3118176	3176499
4447600	1497918
2546932	3055359
4886606	1446342
1092045	4904699
315117	3106384
3974597	1704459
2146535	800267
928791	4095479
620123	4381468
4372212	3329130
3411074	4166175
2111099	4220150
1974904	3070641
3362619	4837823
3521857	2320406
2390899	1128052
2945506	1516627
293632	1165529
746722	4319572
2855527	1536173
3054452	745347
4759382	4978667
2940778	1610844
4994273	1752653
3816801	2689375
2577210	2264770
4130525	718719
995407	3015665
878398	3890663
3740368	3320556
2464413	2077396
1138174	4090504
645013	2747894
3501449	4016634
3486940	540005
2653287	1984771
1324003	1261460
884921	3757582
3560735	4503587
4406069	1159637
3913247	4473178
306127	369609
1676197	290378
4619820	4265466
2806459	2515890
4734580	1565473
3406831	4141691
1044072	4984239
2668045	3630200
817650	4324905
2489779	3147622
4025029	859868
3908864	1551620
2441736	3949719
4198815	1050676
1184805	648156
58506	1680730
2252753	2598389
4571826	2058115
4053717	4160897
3172278	4682713
243142	397772
3241860	4982686
4284502	462349
3695097	1222027
3632157	2558322
1056492	337739
4410068	4579200
1444673	141477
2075678	1435960
3696911	4770785
4384048	1863254
4518869	3564770
4990937	4477680
740582	716575
656842	3575881
4221323	3288891
4194860	1735896
2898496	1174393
3854853	164615
4054351	2099472
3020910	4016187
4220583	4099454
3902620	1262600
858334	2650341
4614905	4087597
2742646	3841430
1985905	4980341
2675177	747218
2529518	3324262
3397752	1396838
523853	1767141
4919730	4833390
448700	2893882
1756877	2898364
4321040	4382144
1025490	2933779
4573474	1827933
4267226	884796
539322	1291660
1004777	1492870
2968692	4570635
2607789	3210479
451487	134707
2091644	4907825
3247341	2097763
1483993	1134781
1796298	2663004
710372	589929
4531075	1685789
3213315	975559
4424245	2400716
847214	2603890
996089	49189
3590318	2540006
4704963	3022347
2964086	2411470
3775396	711322
3039027	1289340
3063974	1525409
4520465	560654
810316	2779047
4977912	2654133
258525	4525667
2878110	4160936
3289858	2051721
2282029	2432903
1110643	2398135
3208833	3791091
2608888	4343876
4564947	1005786
2493290	1287732
2339038	2428815
803120	2578135
2566408	3254217
4454059	4328712
3087966	725623
2940368	3501860
153253	3482460
617679	2608062
4124429	4937956
1431225	2088780
1261292	2112988
4577438	4162739
368263	2647809
4230641	234085
1456043	3970863
1361113	3375670
2818121	2192013
4737760	1076516
1816871	1186607
4201181	3744831
701090	4330939
4195323	269463
411242	2440601
1567984	3408396
1339663	1584130
3267514	3815628
4388445	3751612
1889260	3061222
2719256	4713166
688524	4385164
734971	3733055
4045189	2834725
3638568	760045
4315472	324225
4211574	1916994
2277718	289469
2426100	698746
2408243	727477
4861253	1250371
497323	4501339
1823863	2748169
4854157	3584993
2672108	1639945
4852399	3905930
1709065	4665326
3595550	287075
3932412	4310977
1725050	2846415
1553756	1042180
3252876	4844951
3830419	219491
3150206	1413568
603082	1357827
3069539	2987403
2336634	4495557
4198297	1611715
4881600	4334470
4332966	2940878
1590514	4702428
3528714	1751721
1244027	935856
3417073	4186598
925954	3779471
2147671	441003
4727286	119332
2409886	1939800
4727186	255881
151292	903659
153511	2864727
746477	4083050
1541684	4986742
4238936	3301219
3693551	3497752
2229567	3854258
464063	663973
1519880	174434
3466924	3285644
3913997	3129391
1400564	1644624
4355363	4908503
738397	2483628
791237	1630523
965376	2991378
2198587	1791300
1221076	2609946
4805592	51020
1883897	2739883
2213864	3117536
3874297	1735153
3378126	4914989
3528483	2114716
4453388	131256
4591390	3315060
3656006	2388014
1945879	1502793
3998551	4312631
17894	2645033
4711736	1039134
1502616	4059521
4525370	4965885
414513	3485551
805881	2337076
1916132	3795836
136917	2943804
2278134	3949939
2491831	932045
732885	2634769
743768	2536806
2084940	1465021
1898751	3568186
1069325	3211580
3738711	477749
729842	2769263
3928412	3193301
4334798	4436746
931381	3758913
3250718	3043798
3030507	2963465
1334544	3092809
900606	3161013
1940084	415256
1911154	1987157
3455553	1025061
3255818	1795673
1930445	3612736
1302851	4142692
1376856	3862646
184586	1387608
2595952	4940466
1118902	3065096
1922177	1635380
3299704	2912408
2830488	3725757
952840	390718
2171580	2365335
3753594	1605155
3589194	1930945
3899591	2364817
3090204	151893
4445338	371189
3053066	3757247
880739	4105981
2905400	816680
123664	467515
298489	2828595
4538730	896219
3418845	4429682
2301109	1857245
1774179	2872313
1494061	619033
803176	1551097
3312975	3681690
4635329	35294
4803584	3337678
4146315	1896451
3423356	4242529
1275533	4425221
2745349	4861136
788837	398775
2987121	775989
3148319	4670071
2264580	4443753
3071650	33262
4864636	4983362
4021754	2605255
271433	3161376
180453	22835
2447252	192688
1142335	2865104
2035890	2573097
3327354	2754204
1333542	3128847
4806849	3712602
1212893	2210379
22220	902379
2527787	4700241
8029	3115346
3771116	1645143
4188647	3116588
2297190	832902
4555132	1403357
4996226	4714834
2901526	1661379
4072826	627001
2589942	1609799
2314419	2878796
4824818	1411039
4777689	2581024
3854138	4819945
477416	1678005
3064280	4385266
642842	1400766
4769546	2345352
1770029	2818516
3073777	1812884
1137128	115782
3804802	252407
2866167	3882904
1848098	3521589
4656161	1915171
