1369758	3142484
339490	3440414
3409347	639870
2124802	4358737
2859773	119990
3641981	802121
4826977	4176560
1606897	4849566
928492	3866313
964335	3899000
3089075	3178356
3932274	3787385
2697757	486706
2146520	2768247
310638	2126876
4834306	3146793
1206578	1310145
4808634	1682842
745979	4612459
3664821	672424
3402017	656072
4539191	1025994
844232	3058219
2734108	4066431
327799	2917832
2813027	3190152
4991257	1392409
3693439	4013778
3189110	3011523
1510682	4035112
2922894	2855219
4266668	91894
2855000	776606
2831135	1410253
105936	678996
1211795	1867366
1497227	618310
1740568	827884
4965842	4263207
511360	114184
141222	4451598
181346	1978230
552669	4296737
1488513	4432434
2746478	7628
2725221	3173421
826116	1912787
200839	2009210
1684910	3899661
3587140	640049
3665673	1673339
189665	2720112
3198971	3041111
1187786	2340522
2496745	1582950
612036	1363684
177771	4995345
682911	1364738
3518047	1137560
4255562	1581363
3699461	204457
265458	2230716
2075462	3535841
2351092	3921565
4902359	164384
3569582	547809
2045355	2302236
326711	1155258
538710	2337014
2110295	4601379
2485412	3252806
3945532	2855353
2623594	1275252
69183	4110499
1374433	1128221
1007277	4410506
2738524	3057033
4875538	1603373
875990	3157791
1638235	3779496
2159500	1548711
4689596	4576336
702942	4849066
1282839	1304275
4325506	687142
310850	2494724
1770289	1347094
4620784	4221777
4262141	1293026
782990	3299533
2164321	3001655
2495927	2384745
79892	4958100
2611444	2328382
1553093	1591349
4009486	3808333
2280548	4920338
4410149	3462232
2001676	4018891
2509764	1166471
4395939	1047201
3810430	4507759
34365	2618166
2104953	1463636
4714145	3266143
3283025	3698304
2253646	2155529
1317668	68572
4532097	2880746
3311528	1064655
2373846	4939126
4878634	2053839
2542889	2536036
3268532	4634174
5999	1143971
4050399	4394271
3341555	3507338
1776703	2170379
4459049	76204
4407437	2919367
39506	1852412
4126519	3086591
1708857	3477319
2444216	2734638
58655	1749582
599941	2237173
1183352	4327317
3376910	2023745
4159912	163322
224027	3070161
833040	2399042
3471538	4854000
1054543	2674366
4226874	3529130
2375706	3909823
1274111	548121
1222759	179166
1005867	4547045
624762	2670357
1253340	3747001
3822065	1530486
3039646	630425
1861846	1727981
2741782	3235944
192070	3171360
1038330	2365806
658390	520842
3255125	491055
399541	678743
4395963	1349684
3347642	697549
3650089	4237931
2410881	3719917
321374	3148912
1157360	3618391
3163701	4606
1668072	554668
445277	4377709
376979	2102977
3841096	1660505
1425202	15567
4451870	648076
1419611	4743100
3615237	3104215
4151344	2854178
247186	2829205
3774838	3012068
4837759	4578420
4930629	572513
4084068	4758718
2598050	4501968
3463455	2186899
3995343	1600448
2334397	2081771
2300801	1484593
475783	2591938
4480877	750031
260784	1674457
1189883	4218173
422204	1588745
617267	254744
1415804	4962528
2969130	208383
1634501	4644811
1421135	3540236
819358	4631517
839636	3400496
3307916	3055337
