2019659	417865
3230605	533861
2121949	683649
4928050	3402098
441461	1594476
3685832	1783607
2335494	1369564
4305774	4045949
1219203	2531648
1048610	4299298
192057	4306919
1304116	1487966
451326	3624054
2281513	3376427
2943263	1312819
1485085	1487828
4363818	3867378
4655427	4661711
2367353	2839858
4602392	3809016
2859827	2784752
2693105	4245222
1667961	4399125
3160349	4378466
4371776	2640858
4759602	3564189
3081545	88357
651032	2647855
4198372	875509
1683426	1280222
4043656	758812
93356	116416
34732	1907961
3967459	2085971
1622500	1986913
2627915	4689283
3855047	4493343
243763	1543782
1304616	1804842
398432	1146717
3025856	4770805
4487020	1656820
4625688	4602153
1246523	323542
4943624	3754730
1096727	1954690
3012382	1074512
4418547	4027218
743427	2631042
901427	3251953
515331	3624734
716785	2829668
2304152	849873
593840	741393
2962984	1231662
4782127	3559076
1628721	3593643
4245727	3611535
3618059	1023095
4243034	1618458
2837477	3695719
2342662	1238907
2927416	2569940
3066612	4404193
4837628	4204712
2302861	1090100
1818286	4557203
1510780	1928485
2379254	3380716
1953228	1608237
3460058	1710466
3018954	109867
2927319	2429238
3022826	3945903
799574	2854637
1416005	1986261
3942854	4506349
1329241	2804596
760850	402590
4183655	2347023
1555901	1975887
2542969	3738450
4988866	1075959
3950869	3721750
3869590	1704754
3805107	893543
1687649	701663
629563	2777906
247385	3068389
3603436	1100451
2572664	251678
4553087	4032519
769297	1305976
4989806	2451566
290192	4906431
2570124	2800628
1803829	3580309
4200136	380341
1028998	4204314
1980335	2314286
2467702	620035
1557927	600757
1210564	1690371
2870213	4309387
3566014	200397
1932155	4757476
3885631	1048243
3894260	4370417
1998115	3593228
4689612	318193
389899	402820
2994213	2719241
3045375	2217616
76185	3153982
2784908	4059861
1930072	3566001
4642556	4755790
4753983	1962382
1384198	3839343
4520600	2231624
1423327	2945948
1893480	4031725
840800	4156022
4625575	1996776
1150154	156857
1966703	3743349
1495535	305408
112847	1176824
1828939	3842434
3939976	229410
3348311	1420229
4191845	1210146
3717756	325056
693791	1222863
1731058	1367716
3838167	2921243
1540059	1239779
49928	3486236
4634562	4868247
275688	2634296
49735	4470479
354109	1689899
4210097	2256224
1258626	482708
2418913	4711388
2655230	540435
4690943	2976413
1443051	4556130
2328776	320079
604428	4294507
707522	2472946
4790120	1862066
935639	4975005
2088786	4950226
4726754	2586604
3874284	297041
3817348	3129138
1719168	3670514
9284	1314906
489329	4659010
2192518	3971482
1339046	2289251
3563792	1084989
721723	4995961
3168868	4495897
380193	349861
1643565	4303924
397	41680
5891	2156456
3257764	2176130
2063383	3410444
2300136	2016046
4397187	1600323
4788175	753726
4321375	3754639
846476	2506752
4346819	933969
4545719	3187337
300563	3669018
3736	457049
3069403	4556119
4804351	2911803
763422	2541211
17826	3625481
637136	4493678
4054701	3850009
1786832	3351048
843973	2836827
597432	4761543
1043571	1894073
2636674	219050
683891	4833342
2397748	2897500
3243191	3712029
4272656	365270
3084972	562100
1162951	2869447
3724017	1362940
1892135	3788513
1485435	4989354
772913	1525455
323775	4891333
1867636	3774980
3831699	2270922
4529274	1476541
2773160	2943952
940998	2773526
667992	4485403
2753474	4062599
511522	1389115
1421798	2635240
3250515	4469202
3415230	4530975
3822109	1356559
4573090	3229388
651463	4654836
3585316	1375347
1871835	4667620
4500274	915969
2218969	1891779
1519959	4766633
588694	2039259
4258763	3211433
4944096	1010835
2915079	4560172
3282740	3423046
4230204	771248
2256559	1761632
364203	2476421
1573728	4863922
2685387	4504517
2528506	2736678
3056152	2769732
3826698	719857
4831557	1382966
253861	2903131
1077827	2449195
4562838	3260791
1851512	2871909
683714	2032958
3167022	4873034
4747280	1657633
547546	896911
2962248	4331053
1553973	2479491
4562189	4107946
2700410	860757
651	1567109
4213487	1456753
4915689	2137410
3343594	1519976
3846555	4661972
3618891	2518823
4079295	869191
3102221	1969950
395285	3678554
34766	990517
1270568	1828653
7729	4470311
481592	557882
736168	4044690
3421789	74195
3585990	4605112
1161	2413996
2289835	1217353
2762971	3752356
2357776	1695184
915330	4467495
3897408	938518
1119996	99313
4220890	4691771
231755	1094145
1482823	2304362
221153	1233648
4852260	4818316
3105252	4651
522371	2260499
1482477	1263223
3388509	1896082
2886911	4958440
2062690	3951789
1174292	4926677
4142956	1545849
750757	4136612
700094	1814957
2131240	1820416
4723679	4425543
3074378	2297109
458425	2459753
1393828	4568277
1603025	3018030
3753248	419626
3968515	2633210
1643258	3469052
4907884	388894
4278257	495486
659150	535753
3794635	3613413
1882733	433830
1965365	329623
1879566	3392291
3025031	2595349
1441358	3710666
2399030	3905332
2812541	1937589
883947	3892663
773642	98116
1229419	969639
2944560	2765458
3064558	2205133
1963015	4728125
1877765	4567143
1435867	2120155
3538057	3786906
1247249	3532772
3890228	439855
4286780	635115
3765983	796450
4872978	336030
1163557	1308275
4636473	3186175
3396409	4867278
650953	489981
3783885	595311
4303009	4307456
762449	2486994
1264477	1695983
4682451	936910
3698261	3560187
2735984	966084
2818702	3723868
4486685	2020354
1088543	458670
2186958	3452154
2656077	1975237
3257422	4513549
3106226	4065116
1918664	69373
1468883	1437181
2792319	3017644
119005	4856439
526568	2658791
2617414	2408534
4149363	1475894
4552054	4306754
956514	3256258
3097178	1544611
656891	75599
3627396	63521
4682023	4912380
2371586	3640055
455597	3393637
1668917	836456
674240	1686454
3556026	493213
3520816	1882144
3848969	273091
2315361	3469011
3461437	4909139
1073605	3815465
3407559	2837076
4277408	175328
139079	2841328
3066057	3795664
2336463	4198542
3764566	320492
3447480	1540833
2471003	1537021
4821748	1939288
799066	3619961
3869382	2532885
2924949	2724340
1726028	1361641
489527	3098837
529399	4420536
4647397	3084416
2118577	3400866
545358	564471
3880292	2420332
4478854	439956
427838	1066819
4933505	3912808
3464357	3387033
3381305	394001
2731226	3009039
2495513	4415839
968081	1103375
4002351	1456731
1456351	1245845
642902	4571401
3087363	1163536
4692288	1763638
1855146	460246
3289591	2835535
4675860	2846368
432323	1377374
4172398	646890
2798330	4595368
4337285	211264
192673	3260887
3452231	884586
1480584	1404655
591399	2106379
996357	1414281
2693560	2807434
3276426	445527
812170	3242575
3136125	4520985
831026	4202023
802672	4361080
2816457	2627239
3409731	967235
4527523	1107150
3283860	1318138
2967135	1859267
2864840	4066956
4574607	615202
1612358	4887523
2404666	544099
3438177	1674481
807893	1466598
1164687	2860232
4189013	663911
3350135	2960666
1584198	149405
4354355	1239360
2077777	3917334
3591258	2586215
311189	4460561
3802883	4179318
1639876	3845699
612874	1097467
3453671	2354383
60073	3280022
3817765	2032365
854712	2642967
4022522	4608253
370128	1862093
4420827	3600121
18910	327039
4725432	687955
2337116	2077120
4927958	1342939
3859727	469517
4369957	14802
2464435	1234025
1113194	1315027
3614063	1459552
3735695	602165
1528377	2338129
2577321	1453395
612485	3452997
4074106	3089550
1530615	356951
1761682	1594631
377716	2985217
413283	1274020
4785097	787699
3269909	2538571
1107076	2471524
802948	3764427
3682470	1680862
3575196	1023053
514237	3051062
3581162	90831
2237185	628356
2101598	1083174
4723925	443119
600559	4660504
4781267	4295965
1637780	3427537
1305994	698467
1532553	112707
1215659	3192201
2142535	934159
402523	2495616
1594050	1960710
2766281	224784
338359	1520503
3464610	288476
4150490	2639449
2819297	4399415
4971585	2279233
609402	1460065
3276907	543110
3856540	2761712
4685991	3285547
370847	3426339
2218349	1726800
3338994	3268361
4100126	4949522
3146597	4757333
2075442	2522635
1111702	4953018
2853604	85491
1491001	4984149
2561155	36324
2888369	2668666
875422	1619619
4751243	2886543
148145	1598016
2164069	3408148
3024785	4578946
3936718	3332487
3589179	4887039
910645	792687
1842619	1364000
4722271	2174479
1017404	148643
1331603	1726165
3928934	4476183
1526583	39528
1444013	868676
3195451	3072355
3495232	2762006
264117	1209439
4374861	3423757
4371471	4762211
2295183	3654609
4935736	1798819
2525347	1157163
884404	4567673
2319613	1023055
2629139	72310
333092	103839
3874297	1735153
2096766	4748303
4713421	804473
1584626	875614
4039941	1068470
1929892	1854290
287179	122174
3898488	3166209
2700222	4017786
2524787	2373698
3482467	3757762
2629398	3779942
2364036	1497521
3142067	3899175
4922769	384399
340586	4714781
1285848	2915117
4886865	2154282
2853875	606322
1168936	4092514
3339218	4467163
2934907	1318086
1455608	4748777
4606268	4383197
3140720	2369894
156582	140618
2190971	1411714
4264833	1314094
813856	4870393
1061989	1620627
3188721	1837551
1684010	2289863
831644	191831
4021356	3963017
2595931	2502349
3501417	4084417
463546	1392380
3482331	2690927
4215618	99154
272471	1294814
1734983	3517966
86462	3829795
3180922	1814893
2344036	4128257
3722949	3140710
563659	2342174
2084761	1714887
1765276	4684503
4763170	2163951
615673	887066
1776880	1183115
3745739	194619
1008222	4560749
2119508	294068
300228	4474209
3860311	34058
3343347	2011841
3673925	3938207
2319421	1162867
1871465	3307029
2849155	1845522
749133	1263620
4753950	2318390
4558136	1836857
3087726	1633746
3338119	555539
672696	2699439
2868567	2446424
2042689	349162
4387855	300278
4176792	4731132
72704	1196594
1285330	4249899
302596	2894991
4111564	2006271
273295	892477
3674455	1426317
2507078	48653
861586	1550529
1181192	917099
1718572	138122
3259299	1647692
4828766	3018457
4321778	3223229
1065294	440789
3785344	745898
2806070	4613328
375350	1624583
4989211	3996039
4227698	4438064
102909	384303
1184089	830585
1149091	3316650
1092730	3768560
1029319	635675
1021309	3266059
472033	1684703
2516108	1333328
4104398	3546829
4236577	4381382
821797	2479582
2666299	3057678
1852095	3211511
4544258	620517
4956140	4818140
4175738	2832015
2631213	147909
2373066	4536321
4266703	841864
4257761	2121014
1153986	3700275
2116239	3601498
832828	3145853
4564663	3555745
247868	1412230
400895	4397830
774377	2278980
2137143	3267197
2743624	3300129
2436438	394859
3772658	4395076
4754793	1842310
4515981	4451278
86584	2102528
4998069	3145731
2474196	502482
1048647	2885784
1274877	2231991
1883856	3124220
4034803	1810969
1759593	2332956
1234466	1199867
2270278	3683833
3441817	4661947
1439901	1960907
2703664	1607144
177854	1488060
588421	694497
2340975	4867939
1654841	4828329
2514730	2455656
240398	3521974
4600925	3742607
2658287	3244142
1183037	240676
806658	2629990
1855457	3414242
2746224	2152378
3334006	2668913
93734	1173219
4070626	4759760
900397	3952898
4160210	1508215
468983	1679463
975748	3038002
947585	652745
1010337	2861757
2552652	4406081
2600502	1976938
4640652	3506751
514162	1106340
1556302	1114124
4627622	4872037
456264	607514
2150068	2997520
2756567	3707864
4409592	3657037
2323180	1644105
3744211	3150798
3889436	2762660
4591749	293955
3184191	3107742
2820303	2277291
4609528	2588506
2473868	4122850
999449	2932628
638718	1869406
2938680	905002
4241634	3907695
4109226	3227215
1760662	2881637
427385	3708858
11046	379494
2405408	885974
3510697	3839819
3670130	2798983
3401626	2950907
2283157	1187135
2785268	893744
972876	2966717
3788025	1919562
1526953	1421623
2977603	2811833
4766820	4424448
2351326	2643537
3150312	4490522
300270	2307137
1378432	4823919
506733	1102657
4826949	2856263
4396760	18176
3993743	3386778
2427277	964143
1818242	2548740
3391505	4422166
3019576	2778538
4623662	2857616
495161	4565539
3926830	2427509
4013599	3207108
932445	2263067
3113673	1549231
3411639	2368041
2699098	2233376
2173821	2757097
2487158	1523552
4199174	2143635
1030743	2752502
4657232	2770239
510257	3112779
2519184	1772164
4018770	107371
4745680	3575237
436907	4492608
1853248	4242123
4331787	3863375
1486930	180815
41266	2149346
4112271	3401992
378119	4470223
2094479	4146614
508230	3195586
2241563	3914851
235149	2198454
4038154	1618811
4594814	2668289
4039817	4593312
3879628	4152137
3065824	3618652
3611196	373383
3447087	61464
2890124	894431
1807590	3836560
1508537	4478646
4048390	3386249
679986	4234834
1500821	3890758
3340301	3976799
1028419	2273147
2241812	2918377
621594	2387923
4088921	4642560
256984	1984024
3968254	915042
3248407	4279818
1034043	3471539
4089903	3387794
4105339	645080
607754	1214876
2631718	869581
24875	1611378
320858	919844
2610787	3162570
1746452	1519394
834709	2774001
638279	2213786
1722558	1868449
215427	2723932
899072	4205737
4314915	2202310
1243283	4719686
3977019	2462859
2210569	4699554
3281510	3090567
2886704	1599511
4442443	2424212
2274897	1626036
4869045	2488300
4157408	1504674
1498627	1563712
3469015	4619046
2686938	2795429
381703	733515
1398228	201328
588260	3902902
242391	2123362
4397908	3284605
967144	1855233
553879	1056207
3270649	1605434
1365855	3794815
1494724	2784135
3483978	68056
1874689	1029472
2012272	3532966
4880510	663484
1032879	423446
732442	380862
2947151	3887289
2570087	322094
1812313	3109800
1341483	1294752
49476	905368
4674588	4311019
1957797	1787202
51411	2997105
4622523	4459853
4935067	2700723
861840	2396608
1265072	4636491
2825929	550429
2304866	1742095
1758470	479830
1776564	4830990
4288590	1262111
601498	2024029
55891	1874900
2906134	1040862
3169833	3246903
1132095	4326609
4127967	1395843
889725	2911457
4135327	2828385
3508992	4637953
2707720	4461910
1105943	2822847
2934785	20903
4714881	3267374
2010481	856869
1295468	1028762
2390671	3502129
3795646	4129458
4493108	4601102
1543008	4644476
853584	1810462
4136995	1327024
4072510	228133
3930211	2214604
3842493	4101005
2356763	3069493
990808	3676443
16660	285502
1486494	2722098
1538207	826461
1850800	2613974
2643553	1815495
2042876	428277
2960608	1211161
3823328	2638550
1875441	1927899
2025415	1226954
216172	3681843
4670437	3995385
708650	83315
72352	4608435
2690972	4412360
4465454	4315499
334273	3181883
4914690	4538246
3736162	3973754
2160199	3942860
3146211	1589310
2594807	1615146
1936762	2379893
2681436	4265684
3220851	3895917
1690887	4852756
1726495	4549585
2988444	341781
2551050	3565544
775847	287843
2318542	4178559
3779394	1457844
4663760	4191076
4928371	3878530
2897946	246526
4609609	1609909
4373	572738
2169063	1067265
4628084	2875630
2056703	306286
1043581	1455483
81141	1911234
3496512	1904936
1137841	4256949
4563087	3700300
2162300	572417
2191680	4522971
3550285	1856925
2675265	1727952
1838976	3881791
4940360	1737410
3468490	4794738
2963773	3140298
4610098	4543896
4813037	2042003
1539699	4869142
3348882	2857337
41780	1678560
3049464	4807945
2011278	4046415
2382194	3716330
2392770	983700
3156359	4125254
2225084	633014
4478873	3603359
37079	4651466
