1369758	3142484
4691807	3351450
4087816	3180786
1599194	2697829
1093252	890597
2099606	975815
962476	4530869
2860551	71892
183558	905791
1718844	3105598
60510	1115659
302318	696143
1383596	4748858
637058	4574367
873185	1447923
1019582	4154550
4846048	3739128
397883	512482
3748568	2443349
1854500	1959724
1295479	4588073
3005673	386295
741885	4135923
2163495	3343759
1559432	2974263
817149	3240823
905496	1403629
4581158	4661246
3818018	291469
606319	3656704
296881	1153434
1305149	1396888
314773	2940689
4745425	427744
1315262	2213071
1734044	4924217
3454528	540884
250966	1308524
553834	3984357
4708521	3306900
1023810	3222086
2391856	1421611
709929	1605659
4781941	1616628
4917392	2784027
135230	4903089
3017601	3852662
3140865	3475438
1466907	1419892
2037141	4669223
2357643	1234175
2290456	1379727
4400608	2466195
107379	1386665
3730155	4556087
1552167	4995525
4681435	2191645
49675	1173681
3495531	1064208
613651	222875
1365703	879049
3556237	830608
628697	1539396
4446042	3938457
3407240	2725517
203563	838605
3956020	2413502
1702330	3594502
4200289	2546198
1885184	2609430
1796359	4598649
3687390	878933
2652433	1032471
1948278	1373112
1356305	4790824
855712	112395
3555218	4385313
2751153	734848
2029828	2172177
3064868	2231099
573639	4438381
4713031	3766751
3490567	2723627
930686	3120063
4011549	2302874
1729075	39561
2539393	1867945
2153194	795661
4538715	2406707
921946	4970505
4988060	266481
4757152	1783047
579887	3801967
1960066	544711
4706683	91129
3323069	4244662
1839454	460637
72799	4268901
2627675	3869837
4966778	4651448
4941122	1538009
758539	4516454
4662825	2733362
1464147	3506027
1023212	971000
3981583	1813499
723597	43434
3779012	2813684
4681303	4167543
2930958	3665472
726715	1154828
4727689	2108866
3341897	1568228
1638719	4811905
4915964	586342
4919554	3341137
3671913	1402172
4828715	1293695
198640	1929419
1492753	1405553
777242	782144
3026290	4705296
2931897	4823866
2770447	3806288
2270505	3744113
220381	64667
3154235	262037
4057323	3241882
1328189	195205
2067338	3746140
618153	1459218
523704	3625231
2913366	854144
352141	3413784
534614	4225244
3318313	2004169
1749548	4183918
3744045	4985161
92227	2423754
3991880	1407688
4439183	3849739
751357	1443630
2476908	477267
3398556	1644709
1772653	3061130
399627	3914644
4057960	2357277
915829	3960865
271611	400687
3513002	803453
3397180	3761535
1581022	2485193
3764385	4232315
2979637	3296045
538776	3583097
1430332	4749994
1152536	1698441
903701	2171295
4377644	3334918
3336101	4517343
632639	2850935
2634768	4691441
2405283	950816
3283638	2033417
450827	1202869
3234212	2003764
400718	3971196
651211	579021
4923771	1598350
4630602	1263514
3584654	229978
4729288	3580906
1317718	1315544
617970	4395265
3236577	229252
2408330	357932
4115789	2602364
279551	2867846
670635	1293704
2226853	1699035
2871118	3173007
615982	3546965
1893876	4883297
1458395	18440
4113500	490058
2904578	3746929
